country_name,country_code,year,gini_index,world_regions,zscore
united kingdom,gbr,1998,0.37,,-0.02761640759756302
united kingdom,gbr,1999,0.37,,-0.02761640759756302
united kingdom,gbr,2000,0.39,,0.20229911887087462
united kingdom,gbr,2001,0.37,,-0.02761640759756302
united kingdom,gbr,2002,0.35,,-0.25753193406600067
united kingdom,gbr,2003,0.35,,-0.25753193406600067
united kingdom,gbr,2004,0.35,,-0.25753193406600067
united kingdom,gbr,2005,0.35,,-0.25753193406600067
united kingdom,gbr,2006,0.36,,-0.14257417083178184
united kingdom,gbr,2007,0.34,,-0.37248969730021886
united kingdom,gbr,2008,0.35,,-0.25753193406600067
united kingdom,gbr,2009,0.35,,-0.25753193406600067
united kingdom,gbr,2010,0.34,,-0.37248969730021886
united kingdom,gbr,2011,0.33,,-0.48744746053443766
united kingdom,gbr,2012,0.33,,-0.48744746053443766
united kingdom,gbr,2013,0.33,,-0.48744746053443766
united kingdom,gbr,2014,0.33,,-0.48744746053443766
united kingdom,gbr,2015,0.33,,-0.48744746053443766
united kingdom,gbr,2016,0.33,,-0.48744746053443766
united kingdom,gbr,2017,0.33,,-0.48744746053443766
united kingdom,gbr,2018,0.34,,-0.37248969730021886
united kingdom,gbr,2019,0.33,,-0.48744746053443766
united kingdom,gbr,2020,0.33,,-0.48744746053443766
united kingdom,gbr,2021,0.32,,-0.6024052237686565
united kingdom,gbr,2023,,Europe,
united states,usa,1963,0.37,,-0.02761640759756302
united states,usa,1964,0.37,,-0.02761640759756302
united states,usa,1965,0.37,,-0.02761640759756302
united states,usa,1966,0.37,,-0.02761640759756302
united states,usa,1967,0.37,,-0.02761640759756302
united states,usa,1968,0.36,,-0.14257417083178184
united states,usa,1969,0.36,,-0.14257417083178184
united states,usa,1970,0.37,,-0.02761640759756302
united states,usa,1971,0.37,,-0.02761640759756302
united states,usa,1972,0.37,,-0.02761640759756302
united states,usa,1973,0.36,,-0.14257417083178184
united states,usa,1974,0.35,,-0.25753193406600067
united states,usa,1975,0.36,,-0.14257417083178184
united states,usa,1976,0.36,,-0.14257417083178184
united states,usa,1977,0.36,,-0.14257417083178184
united states,usa,1978,0.35,,-0.25753193406600067
united states,usa,1979,0.35,,-0.25753193406600067
united states,usa,1980,0.35,,-0.25753193406600067
united states,usa,1981,0.35,,-0.25753193406600067
united states,usa,1982,0.37,,-0.02761640759756302
united states,usa,1983,0.37,,-0.02761640759756302
united states,usa,1984,0.37,,-0.02761640759756302
united states,usa,1985,0.38,,0.0873413556366558
united states,usa,1986,0.38,,0.0873413556366558
united states,usa,1987,0.37,,-0.02761640759756302
united states,usa,1988,0.38,,0.0873413556366558
united states,usa,1989,0.38,,0.0873413556366558
united states,usa,1990,0.38,,0.0873413556366558
united states,usa,1991,0.38,,0.0873413556366558
united states,usa,1992,0.38,,0.0873413556366558
united states,usa,1993,0.4,,0.31725688210509345
united states,usa,1994,0.4,,0.31725688210509345
united states,usa,1995,0.4,,0.31725688210509345
united states,usa,1996,0.4,,0.31725688210509345
united states,usa,1997,0.41,,0.43221464533931164
united states,usa,1998,0.4,,0.31725688210509345
united states,usa,1999,0.4,,0.31725688210509345
united states,usa,2000,0.4,,0.31725688210509345
united states,usa,2001,0.41,,0.43221464533931164
united states,usa,2002,0.4,,0.31725688210509345
united states,usa,2003,0.41,,0.43221464533931164
united states,usa,2004,0.41,,0.43221464533931164
united states,usa,2005,0.41,,0.43221464533931164
united states,usa,2006,0.42,,0.5471724085735304
united states,usa,2007,0.41,,0.43221464533931164
united states,usa,2008,0.41,,0.43221464533931164
united states,usa,2009,0.41,,0.43221464533931164
united states,usa,2010,0.4,,0.31725688210509345
united states,usa,2011,0.41,,0.43221464533931164
united states,usa,2012,0.41,,0.43221464533931164
united states,usa,2013,0.41,,0.43221464533931164
united states,usa,2014,0.42,,0.5471724085735304
united states,usa,2015,0.41,,0.43221464533931164
united states,usa,2016,0.41,,0.43221464533931164
united states,usa,2017,0.41,,0.43221464533931164
united states,usa,2018,0.42,,0.5471724085735304
united states,usa,2019,0.42,,0.5471724085735304
united states,usa,2020,0.4,,0.31725688210509345
united states,usa,2021,0.4,,0.31725688210509345
united states,usa,2022,0.42,,0.5471724085735304
united states,usa,2023,0.42,North America,0.5471724085735304
united states virgin islands,vir,2023,,North America,
uruguay,ury,2006,0.46,,1.0070034615104058
uruguay,ury,2007,0.46,,1.0070034615104058
uruguay,ury,2008,0.45,,0.892045698276187
uruguay,ury,2009,0.46,,1.0070034615104058
uruguay,ury,2010,0.44,,0.7770879350419682
uruguay,ury,2011,0.42,,0.5471724085735304
uruguay,ury,2012,0.4,,0.31725688210509345
uruguay,ury,2013,0.4,,0.31725688210509345
uruguay,ury,2014,0.4,,0.31725688210509345
uruguay,ury,2015,0.4,,0.31725688210509345
uruguay,ury,2016,0.4,,0.31725688210509345
uruguay,ury,2017,0.39,,0.20229911887087462
uruguay,ury,2018,0.4,,0.31725688210509345
uruguay,ury,2019,0.4,,0.31725688210509345
uruguay,ury,2020,0.4,,0.31725688210509345
uruguay,ury,2021,0.41,,0.43221464533931164
uruguay,ury,2022,0.41,,0.43221464533931164
uruguay,ury,2023,0.41,South America,0.43221464533931164
uruguay,ury,2024,0.4,,0.31725688210509345
uzbekistan,uzb,2021,0.33,,-0.48744746053443766
uzbekistan,uzb,2022,0.31,,-0.7173629870028754
uzbekistan,uzb,2023,0.35,Asia,-0.25753193406600067
uzbekistan,uzb,2024,0.35,,-0.25753193406600067
vanuatu,vut,2010,0.37,,-0.02761640759756302
vanuatu,vut,2019,0.32,,-0.6024052237686565
vanuatu,vut,2023,,Oceania,
vatican,vat,2023,,Europe,
venezuela,ven,1981,0.56,,2.1565810938525933
venezuela,ven,1987,0.53,,1.8117078041499368
venezuela,ven,1989,0.44,,0.7770879350419682
venezuela,ven,1992,0.42,,0.5471724085735304
venezuela,ven,1995,0.47,,1.121961224744624
venezuela,ven,1998,0.48,,1.2369189879788427
venezuela,ven,1999,0.48,,1.2369189879788427
venezuela,ven,2001,0.47,,1.121961224744624
venezuela,ven,2002,0.49,,1.3518767512130616
venezuela,ven,2003,0.48,,1.2369189879788427
venezuela,ven,2004,0.47,,1.121961224744624
venezuela,ven,2005,0.49,,1.3518767512130616
venezuela,ven,2006,0.45,,0.892045698276187
venezuela,ven,2023,,South America,
vietnam,vnm,1992,0.36,,-0.14257417083178184
vietnam,vnm,1997,0.35,,-0.25753193406600067
vietnam,vnm,2002,0.37,,-0.02761640759756302
vietnam,vnm,2004,0.37,,-0.02761640759756302
vietnam,vnm,2006,0.36,,-0.14257417083178184
vietnam,vnm,2008,0.36,,-0.14257417083178184
vietnam,vnm,2010,0.39,,0.20229911887087462
vietnam,vnm,2012,0.36,,-0.14257417083178184
vietnam,vnm,2014,0.35,,-0.25753193406600067
vietnam,vnm,2016,0.35,,-0.25753193406600067
vietnam,vnm,2018,0.36,,-0.14257417083178184
vietnam,vnm,2020,0.37,,-0.02761640759756302
vietnam,vnm,2022,0.36,,-0.14257417083178184
vietnam,vnm,2023,,Asia,
wallis and futuna,wlf,2023,,Oceania,
west germany,owid_gfr,2023,,Europe,
western sahara,esh,2023,,Africa,
yemen,yem,1998,0.35,,-0.25753193406600067
yemen,yem,2005,0.35,,-0.25753193406600067
yemen,yem,2014,0.37,,-0.02761640759756302
yemen,yem,2023,,Asia,
yemen arab republic,owid_yar,2023,,Asia,
yemen people's republic,owid_ypr,2023,,Asia,
yugoslavia,owid_ygs,2023,,Europe,
zambia,zmb,1991,0.59,,2.5014543835552487
zambia,zmb,1993,0.53,,1.8117078041499368
zambia,zmb,1996,0.48,,1.2369189879788427
zambia,zmb,1998,0.49,,1.3518767512130616
zambia,zmb,2002,0.42,,0.5471724085735304
zambia,zmb,2004,0.54,,1.9266655673841557
zambia,zmb,2006,0.55,,2.0416233306183744
zambia,zmb,2010,0.52,,1.6967500409157181
zambia,zmb,2015,0.56,,2.1565810938525933
zambia,zmb,2022,0.51,,1.5817922776814992
zambia,zmb,2023,,Africa,
zimbabwe,zwe,2011,0.43,,0.6621301718077492
zimbabwe,zwe,2017,0.44,,0.7770879350419682
zimbabwe,zwe,2019,0.5,,1.4668345144472803
zimbabwe,zwe,2023,,Africa,
